,Reference Area,Year,Observation Value,Continent
3968,Mauritania,2004,6,Africa
3969,Mauritania,2003,6,Africa
3970,Mauritania,2002,6,Africa
3971,Mauritania,2001,6,Africa
3972,Mauritania,2000,6,Africa
3973,Mauritania,1999,6,Africa
3974,Mauritania,1998,6,Africa
3975,Mauritania,1997,6,Africa
3976,Mauritania,1996,6,Africa
3977,Mauritania,1995,6,Africa
3978,Mauritania,1994,6,Africa
3979,Mauritania,1993,6,Africa
3980,Mauritania,1992,6,Africa
3981,Mauritania,1991,6,Africa
3982,Mauritania,1990,6,Africa
3983,Mauritania,1989,6,Africa
3984,Mauritania,1988,6,Africa
3985,Mauritania,1987,6,Africa
3986,Mauritania,1986,6,Africa
3987,Mauritania,1985,6,Africa
3988,Mauritania,1984,6,Africa
3989,Mauritania,1983,6,Africa
3990,Mauritania,1982,6,Africa
3991,Mauritania,1981,6,Africa
3992,Mauritania,1980,6,Africa
3993,Mauritania,1979,6,Africa
3994,Mauritania,1978,6,Africa
3995,Mauritania,1977,6,Africa
3996,Mauritania,1976,6,Africa
3997,Mauritania,1975,6,Africa
4237,Morocco,2014,6,Africa
4238,Morocco,2013,6,Africa
4239,Morocco,2012,6,Africa
4240,Morocco,2011,6,Africa
4241,Morocco,2010,6,Africa
4242,Morocco,2009,6,Africa
4243,Morocco,2008,6,Africa
4244,Morocco,2007,6,Africa
4245,Morocco,2006,6,Africa
4246,Morocco,2005,6,Africa
4247,Morocco,2004,6,Africa
4248,Morocco,2003,6,Africa
4249,Morocco,2002,6,Africa
4250,Morocco,2001,6,Africa
4251,Morocco,2000,6,Africa
4252,Morocco,1999,6,Africa
4277,Mozambique,2014,6,Africa
4278,Mozambique,2013,6,Africa
4279,Mozambique,2012,6,Africa
4280,Mozambique,2011,6,Africa
4281,Mozambique,2010,6,Africa
4282,Mozambique,2009,6,Africa
4283,Mozambique,2008,6,Africa
4284,Mozambique,2007,6,Africa
4285,Mozambique,2006,6,Africa
4286,Mozambique,2005,6,Africa
4287,Mozambique,2004,6,Africa
4288,Mozambique,2003,6,Africa
4289,Mozambique,2002,6,Africa
4290,Mozambique,2001,6,Africa
4291,Mozambique,2000,6,Africa
4292,Mozambique,1999,6,Africa
4309,Mozambique,1982,6,Africa
4310,Mozambique,1981,6,Africa
4311,Mozambique,1980,6,Africa
4312,Mozambique,1979,6,Africa
4313,Mozambique,1978,6,Africa
4314,Mozambique,1977,6,Africa
4315,Mozambique,1976,6,Africa
4316,Mozambique,1975,6,Africa
4597,Nigeria,2014,6,Africa
4598,Nigeria,2013,6,Africa
4599,Nigeria,2012,6,Africa
4600,Nigeria,2011,6,Africa
4601,Nigeria,2010,6,Africa
4602,Nigeria,2009,6,Africa
4603,Nigeria,2008,6,Africa
4604,Nigeria,2007,6,Africa
4605,Nigeria,2006,6,Africa
4606,Nigeria,2005,6,Africa
4607,Nigeria,2004,6,Africa
4608,Nigeria,2003,6,Africa
4609,Nigeria,2002,6,Africa
4610,Nigeria,2001,6,Africa
4611,Nigeria,2000,6,Africa
4612,Nigeria,1999,6,Africa
4613,Nigeria,1998,6,Africa
4614,Nigeria,1997,6,Africa
4615,Nigeria,1996,6,Africa
4616,Nigeria,1995,6,Africa
4617,Nigeria,1994,6,Africa
4618,Nigeria,1993,6,Africa
4619,Nigeria,1992,6,Africa
4620,Nigeria,1991,6,Africa
4621,Nigeria,1990,6,Africa
4622,Nigeria,1989,6,Africa
4623,Nigeria,1988,6,Africa
4624,Nigeria,1987,6,Africa
4625,Nigeria,1986,6,Africa
4626,Nigeria,1985,6,Africa
4627,Nigeria,1984,6,Africa
4628,Nigeria,1983,6,Africa
4629,Nigeria,1982,6,Africa
4630,Nigeria,1981,6,Africa
4631,Nigeria,1980,6,Africa
4632,Nigeria,1979,6,Africa
4633,Nigeria,1978,6,Africa
4634,Nigeria,1977,6,Africa
4635,Nigeria,1976,6,Africa
4636,Nigeria,1975,6,Africa
5436,Sao Tome and Principe,2014,6,Africa
5437,Sao Tome and Principe,2013,6,Africa
5438,Sao Tome and Principe,2012,6,Africa
5439,Sao Tome and Principe,2011,6,Africa
5440,Sao Tome and Principe,2010,6,Africa
5441,Sao Tome and Principe,2009,6,Africa
5442,Sao Tome and Principe,2008,6,Africa
5443,Sao Tome and Principe,2007,6,Africa
5444,Sao Tome and Principe,2006,6,Africa
5516,Senegal,2014,6,Africa
5517,Senegal,2013,6,Africa
5518,Senegal,2012,6,Africa
5519,Senegal,2011,6,Africa
5520,Senegal,2010,6,Africa
5521,Senegal,2009,6,Africa
5522,Senegal,2008,6,Africa
5523,Senegal,2007,6,Africa
5524,Senegal,2006,6,Africa
5525,Senegal,2005,6,Africa
5526,Senegal,2004,6,Africa
5545,Senegal,1985,6,Africa
5546,Senegal,1984,6,Africa
5547,Senegal,1983,6,Africa
5548,Senegal,1982,6,Africa
5549,Senegal,1981,6,Africa
5550,Senegal,1980,6,Africa
5551,Senegal,1979,6,Africa
5552,Senegal,1978,6,Africa
5553,Senegal,1977,6,Africa
5554,Senegal,1976,6,Africa
5555,Senegal,1975,6,Africa
5595,Seychelles,2014,6,Africa
5596,Seychelles,2013,6,Africa
5597,Seychelles,2012,6,Africa
5598,Seychelles,2011,6,Africa
5599,Seychelles,2010,6,Africa
5600,Seychelles,2009,6,Africa
5601,Seychelles,2008,6,Africa
5602,Seychelles,2007,6,Africa
5603,Seychelles,2006,6,Africa
5604,Seychelles,2005,6,Africa
5605,Seychelles,2004,6,Africa
5606,Seychelles,2003,6,Africa
5607,Seychelles,2002,6,Africa
5608,Seychelles,2001,6,Africa
5609,Seychelles,2000,6,Africa
5610,Seychelles,1999,6,Africa
5611,Seychelles,1998,6,Africa
5612,Seychelles,1997,6,Africa
5613,Seychelles,1996,6,Africa
5614,Seychelles,1995,6,Africa
5615,Seychelles,1994,6,Africa
5616,Seychelles,1993,6,Africa
5617,Seychelles,1992,6,Africa
5618,Seychelles,1991,6,Africa
5619,Seychelles,1990,6,Africa
5620,Seychelles,1989,6,Africa
5621,Seychelles,1988,6,Africa
5622,Seychelles,1987,6,Africa
5623,Seychelles,1986,6,Africa
5624,Seychelles,1985,6,Africa
5625,Seychelles,1984,6,Africa
5626,Seychelles,1983,6,Africa
5627,Seychelles,1982,6,Africa
5628,Seychelles,1981,6,Africa
5629,Seychelles,1980,6,Africa
5630,Seychelles,1979,6,Africa
5631,Seychelles,1978,6,Africa
5632,Seychelles,1977,6,Africa
5633,Seychelles,1976,6,Africa
5634,Seychelles,1975,6,Africa
5635,Sierra Leone,2014,6,Africa
5636,Sierra Leone,2013,6,Africa
5637,Sierra Leone,2012,6,Africa
5638,Sierra Leone,2011,6,Africa
5639,Sierra Leone,2010,6,Africa
5640,Sierra Leone,2009,6,Africa
5641,Sierra Leone,2008,6,Africa
5642,Sierra Leone,2007,6,Africa
5643,Sierra Leone,2006,6,Africa
5644,Sierra Leone,2005,6,Africa
5645,Sierra Leone,2004,6,Africa
5646,Sierra Leone,2003,6,Africa
5647,Sierra Leone,2002,6,Africa
5648,Sierra Leone,2001,6,Africa
5649,Sierra Leone,2000,6,Africa
5650,Sierra Leone,1999,6,Africa
5835,Somalia,2014,6,Africa
5836,Somalia,2013,6,Africa
5837,Somalia,2012,6,Africa
5838,Somalia,2011,6,Africa
5839,Somalia,2010,6,Africa
5840,Somalia,2009,6,Africa
5841,Somalia,2008,6,Africa
5842,Somalia,2007,6,Africa
5843,Somalia,2006,6,Africa
5844,Somalia,2005,6,Africa
5845,Somalia,2004,6,Africa
5846,Somalia,2003,6,Africa
5847,Somalia,2002,6,Africa
5848,Somalia,2001,6,Africa
5849,Somalia,2000,6,Africa
5850,Somalia,1999,6,Africa
5851,Somalia,1998,6,Africa
5852,Somalia,1997,6,Africa
5853,Somalia,1996,6,Africa
5854,Somalia,1995,6,Africa
5855,Somalia,1994,6,Africa
5856,Somalia,1993,6,Africa
5857,Somalia,1992,6,Africa
5858,Somalia,1991,6,Africa
5859,Somalia,1990,6,Africa
5860,Somalia,1989,6,Africa
5861,Somalia,1988,6,Africa
5862,Somalia,1987,6,Africa
5863,Somalia,1986,6,Africa
5864,Somalia,1985,6,Africa
5865,Somalia,1984,6,Africa
5866,Somalia,1983,6,Africa
5867,Somalia,1982,6,Africa
5868,Somalia,1981,6,Africa
5869,Somalia,1980,6,Africa
5870,Somalia,1979,6,Africa
5871,Somalia,1978,6,Africa
5872,Somalia,1977,6,Africa
5873,Somalia,1976,6,Africa
5874,Somalia,1975,6,Africa
5891,South Africa,1998,6,Africa
5892,South Africa,1997,6,Africa
5893,South Africa,1996,6,Africa
5894,South Africa,1995,6,Africa
5895,South Africa,1994,6,Africa
5896,South Africa,1993,6,Africa
5897,South Africa,1992,6,Africa
5898,South Africa,1991,6,Africa
5899,South Africa,1990,6,Africa
5900,South Africa,1989,6,Africa
5901,South Africa,1988,6,Africa
5902,South Africa,1987,6,Africa
5903,South Africa,1986,6,Africa
5904,South Africa,1985,6,Africa
5905,South Africa,1984,6,Africa
5906,South Africa,1983,6,Africa
5907,South Africa,1982,6,Africa
5908,South Africa,1981,6,Africa
5909,South Africa,1980,6,Africa
5910,South Africa,1979,6,Africa
5911,South Africa,1978,6,Africa
5912,South Africa,1977,6,Africa
5913,South Africa,1976,6,Africa
5914,South Africa,1975,6,Africa
5915,South Sudan,2014,6,Africa
5916,South Sudan,2013,6,Africa
5917,South Sudan,2012,6,Africa
5918,South Sudan,2011,6,Africa
5919,South Sudan,2010,6,Africa
5920,South Sudan,2009,6,Africa
5921,South Sudan,2008,6,Africa
5922,South Sudan,2007,6,Africa
5923,South Sudan,2006,6,Africa
5924,South Sudan,2005,6,Africa
5925,South Sudan,2004,6,Africa
5926,South Sudan,2003,6,Africa
5927,South Sudan,2002,6,Africa
5928,South Sudan,2001,6,Africa
5929,South Sudan,2000,6,Africa
5930,South Sudan,1999,6,Africa
6011,Sudan,2014,6,Africa
6012,Sudan,2013,6,Africa
6013,Sudan,2012,6,Africa
6014,Sudan,2011,6,Africa
6015,Sudan,2010,6,Africa
6016,Sudan,2009,6,Africa
6017,Sudan,2008,6,Africa
6018,Sudan,2007,6,Africa
6019,Sudan,2006,6,Africa
6020,Sudan,2005,6,Africa
6021,Sudan,2004,6,Africa
6022,Sudan,2003,6,Africa
6023,Sudan,2002,6,Africa
6024,Sudan,2001,6,Africa
6025,Sudan,2000,6,Africa
6026,Sudan,1999,6,Africa
6067,Swaziland,2014,6,Africa
6068,Swaziland,2013,6,Africa
6069,Swaziland,2012,6,Africa
6070,Swaziland,2011,6,Africa
6071,Swaziland,2010,6,Africa
6072,Swaziland,2009,6,Africa
6073,Swaziland,2008,6,Africa
6074,Swaziland,2007,6,Africa
6075,Swaziland,2006,6,Africa
6076,Swaziland,2005,6,Africa
6077,Swaziland,2004,6,Africa
6078,Swaziland,2003,6,Africa
6079,Swaziland,2002,6,Africa
6080,Swaziland,2001,6,Africa
6081,Swaziland,2000,6,Africa
6082,Swaziland,1999,6,Africa
6083,Swaziland,1998,6,Africa
6084,Swaziland,1997,6,Africa
6085,Swaziland,1996,6,Africa
6086,Swaziland,1995,6,Africa
6087,Swaziland,1994,6,Africa
6088,Swaziland,1993,6,Africa
6089,Swaziland,1992,6,Africa
6090,Swaziland,1991,6,Africa
6091,Swaziland,1990,6,Africa
6092,Swaziland,1989,6,Africa
6093,Swaziland,1988,6,Africa
6094,Swaziland,1987,6,Africa
6095,Swaziland,1986,6,Africa
6096,Swaziland,1985,6,Africa
6097,Swaziland,1984,6,Africa
6098,Swaziland,1983,6,Africa
6099,Swaziland,1982,6,Africa
6100,Swaziland,1981,6,Africa
6101,Swaziland,1980,6,Africa
6102,Swaziland,1979,6,Africa
6103,Swaziland,1978,6,Africa
6104,Swaziland,1977,6,Africa
6105,Swaziland,1976,6,Africa
6106,Swaziland,1975,6,Africa
6267,Togo,2014,6,Africa
6268,Togo,2013,6,Africa
6269,Togo,2012,6,Africa
6270,Togo,2011,6,Africa
6271,Togo,2010,6,Africa
6272,Togo,2009,6,Africa
6273,Togo,2008,6,Africa
6274,Togo,2007,6,Africa
6275,Togo,2006,6,Africa
6276,Togo,2005,6,Africa
6277,Togo,2004,6,Africa
6278,Togo,2003,6,Africa
6279,Togo,2002,6,Africa
6280,Togo,2001,6,Africa
6281,Togo,2000,6,Africa
6282,Togo,1999,6,Africa
6283,Togo,1998,6,Africa
6284,Togo,1997,6,Africa
6285,Togo,1996,6,Africa
6286,Togo,1995,6,Africa
6287,Togo,1994,6,Africa
6288,Togo,1993,6,Africa
6289,Togo,1992,6,Africa
6290,Togo,1991,6,Africa
6291,Togo,1990,6,Africa
6292,Togo,1989,6,Africa
6293,Togo,1988,6,Africa
6294,Togo,1987,6,Africa
6295,Togo,1986,6,Africa
6296,Togo,1985,6,Africa
6297,Togo,1984,6,Africa
6298,Togo,1983,6,Africa
6299,Togo,1982,6,Africa
6300,Togo,1981,6,Africa
6301,Togo,1980,6,Africa
6302,Togo,1979,6,Africa
6303,Togo,1978,6,Africa
6304,Togo,1977,6,Africa
6305,Togo,1976,6,Africa
6306,Togo,1975,6,Africa
6387,Tunisia,2014,6,Africa
6388,Tunisia,2013,6,Africa
6389,Tunisia,2012,6,Africa
6390,Tunisia,2011,6,Africa
6391,Tunisia,2010,6,Africa
6392,Tunisia,2009,6,Africa
6393,Tunisia,2008,6,Africa
6394,Tunisia,2007,6,Africa
6395,Tunisia,2006,6,Africa
6396,Tunisia,2005,6,Africa
6397,Tunisia,2004,6,Africa
6398,Tunisia,2003,6,Africa
6399,Tunisia,2002,6,Africa
6400,Tunisia,2001,6,Africa
6401,Tunisia,2000,6,Africa
6402,Tunisia,1999,6,Africa
6403,Tunisia,1998,6,Africa
6404,Tunisia,1997,6,Africa
6405,Tunisia,1996,6,Africa
6406,Tunisia,1995,6,Africa
6407,Tunisia,1994,6,Africa
6408,Tunisia,1993,6,Africa
6409,Tunisia,1992,6,Africa
6410,Tunisia,1991,6,Africa
6411,Tunisia,1990,6,Africa
6412,Tunisia,1989,6,Africa
6413,Tunisia,1988,6,Africa
6414,Tunisia,1987,6,Africa
6415,Tunisia,1986,6,Africa
6416,Tunisia,1985,6,Africa
6417,Tunisia,1984,6,Africa
6418,Tunisia,1983,6,Africa
6419,Tunisia,1982,6,Africa
6420,Tunisia,1981,6,Africa
6421,Tunisia,1980,6,Africa
6422,Tunisia,1979,6,Africa
6423,Tunisia,1978,6,Africa
6424,Tunisia,1977,6,Africa
6425,Tunisia,1976,6,Africa
6426,Tunisia,1975,6,Africa
6547,Uganda,2014,6,Africa
6548,Uganda,2013,6,Africa
6549,Uganda,2012,6,Africa
6550,Uganda,2011,6,Africa
6551,Uganda,2010,6,Africa
6552,Uganda,2009,6,Africa
6553,Uganda,2008,6,Africa
6554,Uganda,2007,6,Africa
6555,Uganda,2006,6,Africa
6556,Uganda,2005,6,Africa
6557,Uganda,2004,6,Africa
6558,Uganda,2003,6,Africa
6559,Uganda,2002,6,Africa
6560,Uganda,2001,6,Africa
6561,Uganda,2000,6,Africa
6562,Uganda,1999,6,Africa
6563,Uganda,1998,6,Africa
6564,Uganda,1997,6,Africa
6565,Uganda,1996,6,Africa
6566,Uganda,1995,6,Africa
6567,Uganda,1994,6,Africa
6568,Uganda,1993,6,Africa
6569,Uganda,1992,6,Africa
6570,Uganda,1991,6,Africa
6571,Uganda,1990,6,Africa
6572,Uganda,1989,6,Africa
6573,Uganda,1988,6,Africa
6574,Uganda,1987,6,Africa
6575,Uganda,1986,6,Africa
6576,Uganda,1985,6,Africa
6577,Uganda,1984,6,Africa
6578,Uganda,1983,6,Africa
6579,Uganda,1982,6,Africa
6580,Uganda,1981,6,Africa
6581,Uganda,1980,6,Africa
6582,Uganda,1979,6,Africa
6583,Uganda,1978,6,Africa
6584,Uganda,1977,6,Africa
6585,Uganda,1976,6,Africa
6586,Uganda,1975,6,Africa
6907,Zimbabwe,2014,6,Africa
6908,Zimbabwe,2013,6,Africa
6909,Zimbabwe,2012,6,Africa
6910,Zimbabwe,2011,6,Africa
6911,Zimbabwe,2010,6,Africa
6912,Zimbabwe,2009,6,Africa
6913,Zimbabwe,2008,6,Africa
6914,Zimbabwe,2007,6,Africa
6915,Zimbabwe,2006,6,Africa
6916,Zimbabwe,2005,6,Africa
6917,Zimbabwe,2004,6,Africa
6918,Zimbabwe,2003,6,Africa
6919,Zimbabwe,2002,6,Africa
6920,Zimbabwe,2001,6,Africa
6921,Zimbabwe,2000,6,Africa
6922,Zimbabwe,1999,6,Africa
6923,Zimbabwe,1998,6,Africa
6924,Zimbabwe,1997,6,Africa
6925,Zimbabwe,1996,6,Africa
6926,Zimbabwe,1995,6,Africa
6927,Zimbabwe,1994,6,Africa
6928,Zimbabwe,1993,6,Africa
6929,Zimbabwe,1992,6,Africa
6930,Zimbabwe,1991,6,Africa
6931,Zimbabwe,1990,6,Africa
6932,Zimbabwe,1989,6,Africa
6933,Zimbabwe,1988,6,Africa
6934,Zimbabwe,1987,6,Africa
900,Botswana,1994,7,Africa
901,Botswana,1993,7,Africa
902,Botswana,1992,7,Africa
903,Botswana,1991,7,Africa
904,Botswana,1990,7,Africa
905,Botswana,1989,7,Africa
906,Botswana,1988,7,Africa
907,Botswana,1987,7,Africa
908,Botswana,1986,7,Africa
909,Botswana,1985,7,Africa
910,Botswana,1984,7,Africa
911,Botswana,1983,7,Africa
912,Botswana,1982,7,Africa
913,Botswana,1981,7,Africa
1000,Burundi,2014,7,Africa
1001,Burundi,2013,7,Africa
1002,Burundi,2012,7,Africa
1003,Burundi,2011,7,Africa
1004,Burundi,2010,7,Africa
1005,Burundi,2009,7,Africa
1006,Burundi,2008,7,Africa
1007,Burundi,2007,7,Africa
1008,Burundi,2006,7,Africa
1009,Burundi,2005,7,Africa
1010,Burundi,2004,7,Africa
1011,Burundi,2003,7,Africa
1012,Burundi,2002,7,Africa
1013,Burundi,2001,7,Africa
1014,Burundi,2000,7,Africa
1015,Burundi,1999,7,Africa
1016,Burundi,1998,7,Africa
1017,Burundi,1997,7,Africa
1018,Burundi,1996,7,Africa
1019,Burundi,1995,7,Africa
1020,Burundi,1994,7,Africa
1021,Burundi,1993,7,Africa
1022,Burundi,1992,7,Africa
1023,Burundi,1991,7,Africa
1024,Burundi,1990,7,Africa
1025,Burundi,1989,7,Africa
1026,Burundi,1988,7,Africa
1027,Burundi,1987,7,Africa
1028,Burundi,1986,7,Africa
1029,Burundi,1985,7,Africa
1030,Burundi,1984,7,Africa
1031,Burundi,1983,7,Africa
1032,Burundi,1982,7,Africa
1033,Burundi,1981,7,Africa
1034,Burundi,1980,7,Africa
1035,Burundi,1979,7,Africa
1036,Burundi,1978,7,Africa
1037,Burundi,1977,7,Africa
1038,Burundi,1976,7,Africa
1039,Burundi,1975,7,Africa
1176,Cape Verde,1998,7,Africa
1177,Cape Verde,1997,7,Africa
1178,Cape Verde,1996,7,Africa
1179,Cape Verde,1995,7,Africa
1180,Cape Verde,1994,7,Africa
1181,Cape Verde,1993,7,Africa
1182,Cape Verde,1992,7,Africa
1183,Cape Verde,1991,7,Africa
1184,Cape Verde,1990,7,Africa
1185,Cape Verde,1989,7,Africa
1186,Cape Verde,1988,7,Africa
1187,Cape Verde,1987,7,Africa
1188,Cape Verde,1986,7,Africa
1189,Cape Verde,1985,7,Africa
1190,Cape Verde,1984,7,Africa
1191,Cape Verde,1983,7,Africa
1192,Cape Verde,1982,7,Africa
1193,Cape Verde,1981,7,Africa
1194,Cape Verde,1980,7,Africa
1195,Cape Verde,1979,7,Africa
1196,Cape Verde,1978,7,Africa
1197,Cape Verde,1977,7,Africa
1198,Cape Verde,1976,7,Africa
1199,Cape Verde,1975,7,Africa
1416,Comoros,1998,7,Africa
1417,Comoros,1997,7,Africa
1418,Comoros,1996,7,Africa
1419,Comoros,1995,7,Africa
1420,Comoros,1994,7,Africa
1421,Comoros,1993,7,Africa
1422,Comoros,1992,7,Africa
1960,Equatorial Guinea,2014,7,Africa
1961,Equatorial Guinea,2013,7,Africa
1962,Equatorial Guinea,2012,7,Africa
1963,Equatorial Guinea,2011,7,Africa
1964,Equatorial Guinea,2010,7,Africa
1965,Equatorial Guinea,2009,7,Africa
1966,Equatorial Guinea,2008,7,Africa
1967,Equatorial Guinea,2007,7,Africa
1968,Equatorial Guinea,2006,7,Africa
1969,Equatorial Guinea,2005,7,Africa
1970,Equatorial Guinea,2004,7,Africa
1971,Equatorial Guinea,2003,7,Africa
1972,Equatorial Guinea,2002,7,Africa
1973,Equatorial Guinea,2001,7,Africa
1974,Equatorial Guinea,2000,7,Africa
1975,Equatorial Guinea,1999,7,Africa
2002,Eritrea,2012,7,Africa
2003,Eritrea,2011,7,Africa
2004,Eritrea,2010,7,Africa
2005,Eritrea,2009,7,Africa
2006,Eritrea,2008,7,Africa
2007,Eritrea,2007,7,Africa
2008,Eritrea,2006,7,Africa
2009,Eritrea,2005,7,Africa
2010,Eritrea,2004,7,Africa
2011,Eritrea,2003,7,Africa
2012,Eritrea,2002,7,Africa
2013,Eritrea,2001,7,Africa
2014,Eritrea,2000,7,Africa
2015,Eritrea,1999,7,Africa
2016,Eritrea,1998,7,Africa
2017,Eritrea,1997,7,Africa
2018,Eritrea,1996,7,Africa
2019,Eritrea,1995,7,Africa
2020,Eritrea,1994,7,Africa
2021,Eritrea,1993,7,Africa
2022,Eritrea,1992,7,Africa
2023,Eritrea,1991,7,Africa
2024,Eritrea,1990,7,Africa
2025,Eritrea,1989,7,Africa
2026,Eritrea,1988,7,Africa
2027,Eritrea,1987,7,Africa
2028,Eritrea,1986,7,Africa
2029,Eritrea,1985,7,Africa
2030,Eritrea,1984,7,Africa
2031,Eritrea,1983,7,Africa
2032,Eritrea,1982,7,Africa
2033,Eritrea,1981,7,Africa
2034,Eritrea,1980,7,Africa
2035,Eritrea,1979,7,Africa
2036,Eritrea,1978,7,Africa
2037,Eritrea,1977,7,Africa
2038,Eritrea,1976,7,Africa
2039,Eritrea,1975,7,Africa
2080,Ethiopia,2014,7,Africa
2081,Ethiopia,2013,7,Africa
2082,Ethiopia,2012,7,Africa
2083,Ethiopia,2011,7,Africa
2084,Ethiopia,2010,7,Africa
2085,Ethiopia,2009,7,Africa
2086,Ethiopia,2008,7,Africa
2087,Ethiopia,2007,7,Africa
2088,Ethiopia,2006,7,Africa
2089,Ethiopia,2005,7,Africa
2090,Ethiopia,2004,7,Africa
2091,Ethiopia,2003,7,Africa
2092,Ethiopia,2002,7,Africa
2093,Ethiopia,2001,7,Africa
2094,Ethiopia,2000,7,Africa
2095,Ethiopia,1999,7,Africa
2096,Ethiopia,1998,7,Africa
2097,Ethiopia,1997,7,Africa
2098,Ethiopia,1996,7,Africa
2099,Ethiopia,1995,7,Africa
2100,Ethiopia,1994,7,Africa
2101,Ethiopia,1993,7,Africa
2102,Ethiopia,1992,7,Africa
2103,Ethiopia,1991,7,Africa
2104,Ethiopia,1990,7,Africa
2105,Ethiopia,1989,7,Africa
2106,Ethiopia,1988,7,Africa
2107,Ethiopia,1987,7,Africa
2108,Ethiopia,1986,7,Africa
2109,Ethiopia,1985,7,Africa
2110,Ethiopia,1984,7,Africa
2111,Ethiopia,1983,7,Africa
2112,Ethiopia,1982,7,Africa
2113,Ethiopia,1981,7,Africa
2114,Ethiopia,1980,7,Africa
2115,Ethiopia,1979,7,Africa
2116,Ethiopia,1978,7,Africa
2117,Ethiopia,1977,7,Africa
2118,Ethiopia,1976,7,Africa
2119,Ethiopia,1975,7,Africa
2280,Gambia,2014,7,Africa
2281,Gambia,2013,7,Africa
2282,Gambia,2012,7,Africa
2283,Gambia,2011,7,Africa
2284,Gambia,2010,7,Africa
2285,Gambia,2009,7,Africa
2286,Gambia,2008,7,Africa
2287,Gambia,2007,7,Africa
2288,Gambia,2006,7,Africa
2289,Gambia,2005,7,Africa
2290,Gambia,2004,7,Africa
2291,Gambia,2003,7,Africa
2292,Gambia,2002,7,Africa
2293,Gambia,2001,7,Africa
2294,Gambia,2000,7,Africa
2295,Gambia,1999,7,Africa
2296,Gambia,1998,7,Africa
2297,Gambia,1997,7,Africa
2298,Gambia,1996,7,Africa
2299,Gambia,1995,7,Africa
2300,Gambia,1994,7,Africa
2301,Gambia,1993,7,Africa
2302,Gambia,1992,7,Africa
2303,Gambia,1991,7,Africa
2317,Gambia,1977,7,Africa
2560,Guinea,2014,7,Africa
2561,Guinea,2013,7,Africa
2562,Guinea,2012,7,Africa
2563,Guinea,2011,7,Africa
2564,Guinea,2010,7,Africa
2565,Guinea,2009,7,Africa
2566,Guinea,2008,7,Africa
2567,Guinea,2007,7,Africa
2568,Guinea,2006,7,Africa
2569,Guinea,2005,7,Africa
2570,Guinea,2004,7,Africa
2571,Guinea,2003,7,Africa
2572,Guinea,2002,7,Africa
2573,Guinea,2001,7,Africa
2574,Guinea,2000,7,Africa
2575,Guinea,1999,7,Africa
2576,Guinea,1998,7,Africa
2577,Guinea,1997,7,Africa
2578,Guinea,1996,7,Africa
2579,Guinea,1995,7,Africa
2580,Guinea,1994,7,Africa
2581,Guinea,1993,7,Africa
2582,Guinea,1992,7,Africa
2583,Guinea,1991,7,Africa
2584,Guinea,1990,7,Africa
2585,Guinea,1989,7,Africa
2586,Guinea,1988,7,Africa
2587,Guinea,1987,7,Africa
2588,Guinea,1986,7,Africa
2589,Guinea,1985,7,Africa
2590,Guinea,1984,7,Africa
2591,Guinea,1983,7,Africa
2592,Guinea,1982,7,Africa
2593,Guinea,1981,7,Africa
2594,Guinea,1980,7,Africa
2595,Guinea,1979,7,Africa
2596,Guinea,1978,7,Africa
2597,Guinea,1977,7,Africa
2598,Guinea,1976,7,Africa
2599,Guinea,1975,7,Africa
2604,Guinea-Bissau,2010,7,Africa
2605,Guinea-Bissau,2009,7,Africa
2606,Guinea-Bissau,2008,7,Africa
2607,Guinea-Bissau,2007,7,Africa
2608,Guinea-Bissau,2006,7,Africa
2609,Guinea-Bissau,2005,7,Africa
2610,Guinea-Bissau,2004,7,Africa
2611,Guinea-Bissau,2003,7,Africa
2612,Guinea-Bissau,2002,7,Africa
2613,Guinea-Bissau,2001,7,Africa
2614,Guinea-Bissau,2000,7,Africa
2615,Guinea-Bissau,1999,7,Africa
2616,Guinea-Bissau,1998,7,Africa
2617,Guinea-Bissau,1997,7,Africa
2618,Guinea-Bissau,1996,7,Africa
2619,Guinea-Bissau,1995,7,Africa
2620,Guinea-Bissau,1994,7,Africa
2621,Guinea-Bissau,1993,7,Africa
2622,Guinea-Bissau,1992,7,Africa
2623,Guinea-Bissau,1991,7,Africa
2624,Guinea-Bissau,1990,7,Africa
2625,Guinea-Bissau,1989,7,Africa
2626,Guinea-Bissau,1988,7,Africa
2627,Guinea-Bissau,1987,7,Africa
2628,Guinea-Bissau,1986,7,Africa
2629,Guinea-Bissau,1985,7,Africa
2630,Guinea-Bissau,1984,7,Africa
2631,Guinea-Bissau,1983,7,Africa
2632,Guinea-Bissau,1982,7,Africa
2633,Guinea-Bissau,1981,7,Africa
2634,Guinea-Bissau,1980,7,Africa
2635,Guinea-Bissau,1979,7,Africa
2636,Guinea-Bissau,1978,7,Africa
2637,Guinea-Bissau,1977,7,Africa
2638,Guinea-Bissau,1976,7,Africa
2639,Guinea-Bissau,1975,7,Africa
3536,Liberia,1998,7,Africa
3537,Liberia,1997,7,Africa
3538,Liberia,1996,7,Africa
3539,Liberia,1995,7,Africa
3540,Liberia,1994,7,Africa
3541,Liberia,1993,7,Africa
3542,Liberia,1992,7,Africa
3543,Liberia,1991,7,Africa
3544,Liberia,1990,7,Africa
3545,Liberia,1989,7,Africa
3546,Liberia,1988,7,Africa
3547,Liberia,1987,7,Africa
3548,Liberia,1986,7,Africa
3549,Liberia,1985,7,Africa
3550,Liberia,1984,7,Africa
